ec2_count,ec2_total_memory,ec2_total_vcpu,rds_count,rds_total_memory,rds_multi_az,ebs_volume_count,ebs_total_gb,s3_bucket_count,s3_total_gb,has_nat_gateway,has_load_balancer,total_resources,monthly_cost
6,193.5,48,1,8.0,1,10,6466,2,9016,1,0,20,3095.52
4,84.5,14,4,33.0,0,2,1187,3,9461,0,0,13,1342.33
10,155.0,38,0,0.0,0,9,5830,0,0,1,1,21,2407.17
3,130.0,26,4,80.0,0,8,3565,9,50132,1,0,25,3613.7
7,81.0,24,1,2.0,0,15,5622,1,512,1,1,26,2029.27
0,0.0,0,1,32.0,0,13,5745,9,36683,1,0,24,2979.95
10,222.0,54,2,12.0,1,2,991,6,42705,0,0,20,2963.35
1,8.0,4,2,66.0,0,1,981,7,43952,0,1,12,1596.42
0,0.0,0,3,36.0,0,10,3522,2,8636,1,0,16,1531.95
3,20.0,6,1,1.0,0,0,0,9,36776,0,1,14,1044.01
9,188.0,52,2,40.0,0,10,5285,5,24473,1,0,27,4086.15
4,26.0,12,3,22.0,1,13,7558,8,30208,0,1,29,2269.15
4,72.0,12,4,90.0,0,6,3058,1,4639,1,1,17,2062.33
4,30.0,8,3,32.0,1,12,5904,9,62000,1,0,29,2965.96
8,73.0,24,2,24.0,1,3,961,0,0,0,1,14,1492.59
6,164.0,44,4,27.0,0,3,1019,5,28809,0,0,18,3069.6
10,246.0,60,1,16.0,0,5,2994,10,47712,0,1,27,3524.33
7,102.0,30,1,8.0,0,17,9411,1,9050,1,1,28,3777.99
9,124.5,36,4,136.0,0,15,7580,5,22952,0,0,33,5190.72
1,32.0,8,5,43.0,1,5,2859,1,4630,1,0,13,1553.71
3,33.0,10,0,0.0,0,14,7492,7,32773,1,0,25,2345.76
8,156.5,36,0,0.0,0,19,9358,5,41272,0,1,33,3641.32
7,205.0,42,2,32.0,1,14,6214,1,3573,0,0,24,3752.02
0,0.0,0,1,32.0,0,5,2582,8,48762,0,0,14,1476.39
5,62.0,16,0,0.0,1,7,3842,3,22453,0,1,16,1773.33
5,92.0,18,5,23.0,1,19,10171,6,37031,1,0,36,3423.12
10,232.0,60,1,8.0,0,1,807,4,17622,0,0,16,2554.39
10,139.0,38,1,2.0,1,17,9499,9,52062,1,1,39,4431.67
3,24.0,8,4,48.0,1,10,4872,0,0,1,1,19,2867.53
2,80.0,16,3,70.0,0,0,0,5,21820,0,1,11,1682.62
0,0.0,0,4,60.0,1,7,3472,7,42844,0,1,19,3306.68
9,123.0,30,4,97.0,0,10,4900,10,65158,0,0,33,3965.48
1,8.0,4,5,62.0,1,6,2882,7,33501,1,1,21,3487.56
5,72.0,28,1,32.0,1,7,3774,0,0,1,1,15,2675.78
1,32.0,4,1,8.0,0,6,2594,7,36832,1,0,16,2225.12
10,246.0,62,0,0.0,1,6,3694,0,0,1,0,17,2864.06
3,28.0,14,0,0.0,1,19,8866,2,4059,1,0,25,2949.71
3,64.0,20,4,82.0,1,1,51,5,25797,0,1,14,3038.22
6,105.0,32,0,0.0,0,2,965,4,9580,1,1,14,1876.84
0,0.0,0,5,118.0,0,20,9018,0,0,1,0,26,2993.87
10,244.0,48,1,16.0,0,1,390,9,40672,1,0,22,2864.91
4,145.0,34,4,84.0,1,11,6273,0,0,1,0,20,5111.78
1,32.0,8,1,8.0,0,8,4593,5,26288,1,0,16,1885.79
5,112.0,24,0,0.0,0,9,6105,7,39704,0,0,21,2828.94
9,162.0,30,4,58.0,1,4,2012,6,34758,1,0,24,3212.0
2,9.0,6,0,0.0,1,2,1082,10,53798,1,1,16,1891.12
9,52.5,22,5,128.0,0,7,4499,10,55898,1,1,33,3700.54
10,330.0,72,5,134.0,0,4,1591,9,43311,0,1,29,5095.56
4,60.0,14,1,16.0,1,2,587,8,36887,0,0,15,1605.14
1,32.0,4,1,16.0,0,19,4971,10,55277,1,1,33,2992.0
0,0.0,0,5,120.0,1,20,10006,8,35822,1,1,35,5461.19
0,0.0,0,2,72.0,1,9,3626,10,42513,1,1,23,3514.62
9,264.0,56,1,64.0,1,5,2496,0,0,1,1,17,4065.86
9,268.0,48,4,116.0,1,3,1187,2,13357,1,1,20,4321.74
5,148.5,32,3,17.0,1,8,5156,2,6291,0,1,19,2458.82
2,128.0,24,3,14.0,0,12,5248,0,0,1,1,19,2434.43
4,97.5,20,1,16.0,1,16,8317,7,36450,0,0,28,3136.75
1,64.0,8,0,0.0,0,6,2920,1,3626,0,0,8,733.65
2,3.0,4,4,82.0,0,3,1105,4,22037,0,0,13,1722.0
0,0.0,0,2,72.0,1,9,2973,5,19366,1,1,18,2716.01
8,208.0,52,3,42.0,1,18,7975,8,43658,0,0,37,5234.74
5,118.0,32,5,180.0,1,18,11333,4,8078,0,1,33,6491.73
4,45.0,14,2,64.0,0,10,8332,10,19215,1,0,27,2609.31
9,204.0,58,4,73.0,0,0,0,10,70420,0,0,23,3978.77
2,40.0,10,4,90.0,0,5,2356,3,15013,0,1,15,1786.4
10,234.0,68,3,50.0,0,15,6745,6,27948,0,1,35,4536.57
5,20.5,12,2,10.0,0,7,3459,5,26063,0,0,19,1357.85
8,105.0,22,4,36.0,1,0,0,1,7616,1,1,15,1905.99
6,77.0,26,1,16.0,0,6,3273,6,36065,0,0,19,1913.72
0,0.0,0,5,89.0,1,13,6144,8,45602,0,1,27,3817.72
2,17.0,6,5,108.0,0,8,4129,7,19440,0,0,22,2411.07
6,85.0,16,0,0.0,0,1,767,3,17065,1,1,12,1119.22
6,84.0,24,4,26.0,1,3,1162,8,46075,0,1,22,2831.09
6,39.0,18,1,16.0,1,7,4720,7,48858,1,0,22,3281.93
8,206.0,54,2,48.0,0,16,8879,1,2363,1,0,28,3856.81
3,28.0,14,4,54.0,1,14,6755,10,34532,1,0,32,4119.02
6,119.0,26,5,116.0,0,0,0,4,24648,1,1,17,2783.15
2,8.5,4,3,52.0,1,19,10114,8,28036,0,0,32,3803.5
4,29.0,8,3,10.0,1,4,2076,6,30182,1,1,19,1307.23
4,66.0,16,3,34.0,1,19,8429,9,48789,1,0,36,3764.38
6,91.0,20,3,38.0,1,19,9649,0,0,0,1,29,3194.48
10,159.0,32,0,0.0,1,20,11146,10,57082,1,1,42,4220.87
4,82.0,24,5,26.0,0,8,3881,8,42571,1,0,26,3139.02
8,103.0,28,2,96.0,0,6,2920,10,31447,1,0,27,3561.93
9,177.0,46,0,0.0,0,17,10494,8,22052,1,0,35,4959.92
9,171.5,44,4,43.0,1,9,4812,10,54044,0,1,33,4802.27
5,104.0,24,2,36.0,1,0,0,9,46926,0,1,17,2422.61
8,144.0,32,2,12.0,1,14,6658,1,4371,0,1,26,3751.36
2,48.0,16,4,120.0,0,4,2852,5,18121,0,0,15,2508.23
1,4.0,2,2,12.0,1,18,8952,0,0,0,1,22,1920.15
0,0.0,0,2,24.0,1,1,213,6,27337,1,1,11,1675.36
10,166.0,48,3,25.0,0,19,11906,6,22186,1,1,40,4675.05
0,0.0,0,4,29.0,1,5,3471,8,43452,0,1,18,2178.78
4,84.5,24,1,32.0,1,1,883,7,35141,1,1,15,2463.4
6,70.0,22,2,16.0,0,20,10709,6,30661,0,1,35,4451.89
2,5.0,4,1,1.0,1,8,4789,3,22475,0,0,14,1553.04
10,217.5,40,4,50.0,1,11,6694,4,21463,1,1,31,4836.17
2,32.5,10,5,75.0,1,3,1602,1,8857,0,1,12,2354.88
6,96.5,24,5,107.0,1,10,5074,7,37308,1,1,30,4624.99
2,12.0,4,5,68.0,0,13,7300,6,26146,0,0,26,2812.23
1,8.0,2,0,0.0,0,10,5262,10,59061,1,1,23,2928.92
7,226.0,54,0,0.0,0,14,8478,3,19388,0,1,25,3823.15
7,308.0,54,0,0.0,0,11,4707,0,0,0,1,19,2857.04
4,66.0,16,2,24.0,0,16,7235,9,41781,0,0,31,3633.3
5,144.0,28,5,176.0,1,5,1752,8,31081,1,0,24,5773.75
10,176.0,42,0,0.0,0,8,3718,4,29975,1,0,23,3400.7
1,32.0,8,2,17.0,1,9,4554,4,27038,0,0,16,2264.09
0,0.0,0,5,109.0,0,8,3636,3,16500,1,0,17,2714.12
0,0.0,0,5,99.0,1,5,2819,4,18473,0,1,15,2794.38
4,25.0,14,1,32.0,1,14,7070,7,35168,0,0,26,3018.61
10,80.5,30,2,24.0,1,10,6375,0,0,1,0,23,2447.78
3,12.5,8,1,16.0,1,11,5531,9,25619,0,0,24,2439.86
8,232.0,50,1,2.0,0,7,3645,0,0,1,0,17,2599.22
0,0.0,0,3,97.0,1,9,3882,1,5286,1,0,14,2606.16
7,168.0,40,2,96.0,1,15,7372,2,15587,0,0,26,5676.14
4,49.5,14,0,0.0,0,4,2324,7,38852,0,1,16,1493.23
7,88.0,20,0,0.0,0,13,7346,0,0,0,1,21,2243.63
9,144.0,34,1,64.0,1,20,12270,7,29525,1,1,39,5230.56
6,156.0,42,3,144.0,0,12,7606,5,25199,0,0,26,4694.2
1,4.0,2,1,4.0,1,11,4743,2,12448,1,1,17,1315.75
10,141.5,40,5,112.0,0,14,5399,1,1039,0,1,31,3528.41
3,40.0,8,3,52.0,0,17,8283,0,0,0,1,24,2812.12
7,170.5,32,2,64.0,0,3,1845,0,0,0,1,13,2025.82
5,100.0,20,1,16.0,0,4,1782,1,9611,1,1,13,1695.05
0,0.0,0,0,0.0,1,17,8497,7,37681,0,0,24,3044.83
6,86.0,28,4,70.0,1,10,6943,0,0,1,0,21,3261.78
1,1.0,2,1,2.0,1,6,3248,9,46897,0,1,18,1474.77
0,0.0,0,4,168.0,0,10,4977,9,42092,0,0,23,3771.03
2,48.0,6,4,50.0,0,14,4831,10,46200,1,0,31,2571.51
9,157.5,38,3,22.0,1,12,7049,1,6135,1,0,26,3074.17
1,0.5,2,0,0.0,1,15,9605,3,19534,1,0,20,2276.65
10,276.0,72,0,0.0,1,13,6369,6,37739,1,1,31,5111.17
0,0.0,0,0,0.0,1,13,6744,10,31474,0,0,23,1987.25
10,201.0,48,3,56.0,1,20,10924,8,52278,1,1,43,6316.77
1,4.0,2,2,34.0,1,15,8565,0,0,0,0,18,2550.9
7,114.0,32,5,77.0,0,2,648,9,49929,1,1,25,2878.98
8,156.0,26,3,72.0,0,13,6675,5,29673,0,1,30,3420.58
0,0.0,0,4,106.0,1,13,5703,5,21346,0,0,22,4311.75
7,20.0,14,0,0.0,1,3,1307,9,40041,0,0,19,1263.76
4,68.5,16,0,0.0,0,19,11119,5,24955,0,0,28,3295.72
0,0.0,0,5,39.0,0,5,1728,6,33075,0,1,17,1298.24
1,2.0,2,3,80.0,0,14,5264,10,60043,1,0,29,4040.54
1,8.0,4,0,0.0,1,5,1198,7,37511,0,0,13,991.38
1,0.5,2,2,32.0,0,14,6418,0,0,0,0,17,1759.37
2,18.0,4,2,10.0,0,11,6548,3,18893,0,1,19,1813.04
7,105.0,24,2,17.0,1,8,4555,6,33410,1,1,25,3054.25
4,56.5,14,3,80.0,0,10,5098,7,31272,1,0,25,3554.05
5,52.5,12,3,26.0,1,11,4826,1,1653,0,0,20,2241.16
10,173.5,50,1,32.0,0,11,4751,5,29163,0,0,27,3304.56
8,161.0,34,1,32.0,0,17,9457,5,22754,1,0,32,4220.69
10,186.5,38,5,120.0,0,12,4946,6,34258,1,0,34,4994.97
9,218.0,34,3,41.0,1,0,0,10,45853,1,1,24,3103.96
6,93.0,30,0,0.0,1,10,4541,3,14196,0,0,19,2510.42
9,246.0,48,2,68.0,1,17,7111,10,65986,0,0,38,5085.87
2,32.5,10,1,16.0,1,6,3755,0,0,1,1,11,1771.46
7,190.0,48,1,8.0,0,4,2177,2,11130,0,1,15,2180.3
8,90.0,26,5,85.0,1,11,5342,6,29709,1,1,32,4701.38
6,68.0,24,4,104.0,0,13,4490,6,29579,0,0,29,3910.78
8,76.5,26,1,4.0,1,15,8845,8,36186,1,1,34,3255.39
0,0.0,0,3,67.0,0,0,0,7,26068,0,1,11,1165.82
10,166.0,42,2,5.0,1,7,4957,10,61400,0,0,29,3609.68
7,277.0,68,3,34.0,0,10,5512,6,31371,1,1,28,4580.09
6,112.0,34,4,30.0,0,6,1934,4,18442,0,0,20,2416.22
6,184.0,30,2,72.0,1,0,0,9,46240,1,0,18,3842.29
9,142.0,46,3,112.0,0,17,6786,2,10522,0,0,31,4519.66
10,210.0,46,3,88.0,1,15,7186,0,0,0,0,28,5188.33
6,208.0,48,4,41.0,0,9,4147,7,29081,0,0,26,3553.9
6,160.0,32,5,60.0,0,2,1011,6,25437,1,0,20,2506.58
1,32.0,8,3,52.0,1,0,0,10,53741,1,0,15,2216.95
8,176.5,36,4,88.0,1,18,8960,8,36500,0,0,38,5809.45
6,122.0,28,4,137.0,1,12,6711,4,17484,0,0,26,5221.88
9,139.5,38,0,0.0,0,5,2376,3,11583,1,1,19,2015.41
4,70.0,20,5,41.0,1,4,2724,7,42428,1,0,21,2805.16
8,149.0,36,0,0.0,0,20,7802,7,37521,1,0,36,3557.36
7,89.0,22,3,33.0,0,13,7109,2,5422,1,1,27,2656.5
7,134.0,36,2,5.0,1,2,1075,4,24258,1,1,17,2297.74
8,168.0,48,2,40.0,1,4,1179,4,16797,1,0,19,3067.0
9,207.0,50,4,21.0,1,0,0,7,42736,1,1,22,3219.75
10,280.0,62,4,108.0,0,9,2038,1,7201,0,1,25,4785.08
8,85.5,28,1,1.0,0,5,3638,4,17904,1,0,19,1890.94
7,144.0,38,0,0.0,0,0,0,2,8915,1,1,11,1569.89
9,97.5,26,2,33.0,0,12,6354,6,27384,0,1,30,2844.92
5,59.0,24,3,104.0,1,6,2541,9,40169,0,1,24,4102.43
3,112.0,24,5,128.0,1,14,7927,6,20626,1,0,29,5218.89
8,228.5,50,1,32.0,0,5,4245,3,9400,0,0,17,3182.24
6,66.0,14,2,17.0,1,20,11532,4,17457,0,1,33,4617.12
1,1.0,2,4,73.0,1,8,3680,6,37050,1,1,21,2818.19
9,237.0,50,0,0.0,0,5,2548,8,45745,0,0,22,2788.28
0,0.0,0,0,0.0,0,18,10146,5,26555,1,0,24,2503.52
4,76.0,16,4,104.0,1,2,149,5,33487,1,1,17,4355.87
6,138.0,30,0,0.0,0,20,12699,5,21380,0,1,32,3260.37
2,24.0,6,2,64.0,1,3,1567,0,0,1,1,9,2157.62
10,239.0,66,0,0.0,0,18,9432,4,28196,0,0,32,3864.53
8,210.0,46,5,160.0,0,2,759,7,25766,1,1,24,3743.01
7,201.0,46,1,1.0,0,10,5067,3,7045,1,0,22,2539.48
1,16.0,4,0,0.0,1,8,3953,1,6817,0,0,10,1171.2
10,166.5,44,2,10.0,1,12,6201,10,41557,0,1,35,3359.84
5,164.0,42,1,8.0,0,7,2242,3,15191,0,1,17,1984.73
9,120.0,34,4,52.0,0,12,5249,7,38016,1,0,33,3913.54
5,36.5,16,3,76.0,0,12,6599,4,17196,1,0,25,2869.14
0,0.0,0,2,80.0,0,10,5085,8,55264,1,1,22,3260.32
3,96.0,14,2,34.0,0,19,8244,0,0,0,0,24,2593.33
3,10.5,6,4,58.0,0,16,8241,0,0,0,0,23,2488.25
2,34.0,10,3,73.0,0,4,2342,7,32754,1,1,18,2039.11
10,135.0,36,1,8.0,0,19,10362,6,28422,0,0,36,3324.33
10,175.5,48,1,64.0,1,13,5293,7,36899,0,0,31,4914.08
3,82.0,26,0,0.0,1,18,8861,2,2250,0,0,23,3134.01
1,4.0,2,1,32.0,1,3,1324,0,0,0,1,6,865.1
2,24.0,6,0,0.0,1,4,2377,0,0,1,1,8,705.59
2,48.0,6,2,96.0,0,6,3053,3,13146,1,0,14,2483.87
10,229.0,46,0,0.0,1,12,4187,6,44089,0,1,29,3377.83
2,16.0,8,0,0.0,0,17,8548,2,4175,1,1,23,2788.05
5,32.5,12,1,2.0,0,18,7570,0,0,0,1,25,1400.17
3,96.0,24,2,9.0,0,20,9429,6,37155,1,0,32,4079.64
0,0.0,0,3,34.0,1,12,6046,6,22674,0,1,22,2440.91
10,140.0,42,4,96.0,0,11,4746,4,24502,1,1,31,3652.26
9,145.0,36,2,18.0,1,1,697,1,1583,1,0,14,1906.4
5,41.5,18,5,31.0,1,12,6716,3,10914,1,0,26,2413.46
7,157.0,38,1,64.0,0,7,2801,4,11789,1,1,21,3107.05
3,56.0,12,5,73.0,0,7,3128,4,17189,1,1,21,2082.47
1,32.0,8,3,130.0,1,8,4951,2,10925,0,1,15,3545.81
6,72.0,22,0,0.0,0,14,6676,4,16479,0,0,24,2640.93
10,168.0,48,1,32.0,0,3,1120,1,1495,1,1,17,2311.96
3,49.0,14,3,64.0,1,11,5002,7,35029,1,1,26,3059.76
0,0.0,0,4,60.0,1,9,5263,9,43739,1,1,24,3854.01
1,32.0,4,3,40.0,1,15,7123,8,40089,1,1,29,3885.64
3,84.0,18,4,50.0,0,9,3733,2,10110,0,0,18,1947.27
2,128.0,32,4,72.0,1,19,9238,4,15489,0,1,30,4478.42
9,274.0,58,5,146.0,0,20,11596,2,5666,0,1,37,6271.05
6,98.0,24,4,96.0,1,3,957,10,50039,1,0,24,4251.6
7,146.0,40,5,35.0,1,6,3859,3,23813,1,0,22,3605.06
4,52.5,14,2,40.0,1,2,1485,10,43993,0,1,19,2128.51
7,147.0,30,4,88.0,0,5,2488,2,682,1,1,20,2435.96
2,20.0,10,3,10.0,0,0,0,1,5219,0,0,6,533.39
9,130.0,28,1,2.0,1,7,2988,1,2960,1,0,19,1577.38
7,187.0,36,5,208.0,0,18,9951,9,48385,1,0,40,6511.86
1,8.0,2,0,0.0,0,14,7516,0,0,0,1,16,1966.43
7,40.5,20,2,65.0,1,5,2240,3,8030,1,1,19,2342.38
2,24.0,10,5,133.0,0,12,6338,2,7934,1,0,22,3556.84
8,177.5,50,2,5.0,1,11,5406,9,50494,0,1,31,3752.82
10,240.0,62,1,32.0,1,1,519,4,21261,1,1,18,3508.53
9,226.0,46,3,50.0,1,1,508,3,18826,1,1,18,3083.7
10,162.0,50,2,40.0,1,18,9660,9,60570,1,1,41,5857.18
7,156.0,38,2,33.0,0,0,0,3,21003,1,1,14,2371.32
0,0.0,0,1,16.0,1,19,8104,8,16945,0,1,29,3359.04
4,128.0,24,2,9.0,0,3,1665,3,14794,0,1,13,1840.56
4,20.0,8,4,82.0,0,9,3820,10,55069,1,0,28,2403.25
4,168.0,34,1,1.0,0,17,7326,2,9954,0,0,24,4736.39
10,247.5,52,5,69.0,1,17,8716,7,40581,1,1,41,6307.15
2,72.0,12,1,8.0,1,5,2513,7,30409,1,1,17,1825.29
8,194.0,36,2,24.0,0,13,6730,7,37800,1,0,31,3832.44
6,55.0,14,0,0.0,0,13,5552,4,17252,1,1,25,2122.14
5,163.0,44,1,1.0,1,5,3164,9,52213,0,1,21,2994.91
0,0.0,0,1,16.0,0,10,5435,8,39607,0,1,20,1987.46
6,38.0,18,4,89.0,1,14,4916,0,0,1,0,25,3052.37
9,108.0,34,4,42.0,0,0,0,5,21867,0,1,19,1707.37
7,135.0,38,3,56.0,0,16,8999,6,35177,1,0,33,4816.85
6,117.0,34,0,0.0,0,4,1284,5,30168,1,1,17,1903.87
3,48.5,14,5,68.0,1,13,5107,5,30074,0,1,27,3694.22
2,9.0,4,1,8.0,0,16,6778,8,43528,0,1,28,2925.42
9,137.0,50,5,89.0,1,2,1366,6,32790,0,1,23,3935.01
7,141.0,42,4,60.0,1,19,10083,7,30688,0,0,37,5371.52
4,81.0,24,0,0.0,1,9,4848,10,47388,0,1,24,2629.9
5,49.0,14,1,8.0,0,10,4934,1,387,1,1,19,1737.45
10,158.5,42,0,0.0,0,11,6672,7,24418,0,1,29,2540.83
8,108.0,32,5,23.0,1,18,8336,2,17148,1,0,34,3821.09
7,121.5,40,2,72.0,1,9,5759,10,50746,1,1,30,4886.08
9,195.0,48,2,64.0,1,17,9407,7,23824,0,0,35,5305.27
7,187.0,50,2,9.0,1,2,1836,6,28352,1,0,18,3277.13
6,108.0,28,3,82.0,1,0,0,9,54937,0,0,18,3747.84
0,0.0,0,3,84.0,0,15,9264,5,26395,0,0,23,3923.62
1,64.0,16,3,69.0,0,14,8336,2,16554,1,0,21,3382.68
1,2.0,2,1,2.0,1,1,735,4,21251,0,0,7,686.63
3,28.0,8,4,88.0,0,4,1682,5,9867,1,1,18,1792.48
6,37.5,14,0,0.0,0,15,8050,9,55950,1,1,32,3099.78
7,58.5,22,2,33.0,1,7,3679,5,29363,1,1,23,2901.5
10,254.0,58,0,0.0,1,3,1651,4,25760,1,1,19,2968.61
10,225.0,40,5,35.0,0,7,2643,9,60247,0,1,32,3529.83
2,8.0,4,3,13.0,1,6,2938,10,50623,0,0,21,2107.14
10,244.0,54,2,10.0,0,11,6037,3,12434,1,0,27,3742.28
7,105.5,32,1,32.0,1,7,3987,0,0,0,0,15,1975.63
10,224.0,56,0,0.0,1,11,6313,1,9519,1,0,23,4051.95
7,211.5,40,1,4.0,1,19,7724,9,55023,1,1,38,3780.3
3,52.0,12,5,120.0,1,0,0,6,28546,1,0,15,3627.16
10,136.0,38,4,72.0,1,15,8140,8,22822,0,1,38,4664.92
2,18.0,4,2,6.0,0,8,3276,2,16597,0,1,15,1207.04
7,172.0,28,4,98.0,1,3,1449,0,0,0,0,14,4119.3
7,116.5,26,3,26.0,0,4,1451,9,57301,1,0,24,2749.09
3,24.5,6,1,16.0,0,7,4688,7,33983,1,1,20,1913.94
0,0.0,0,4,23.0,0,9,5232,3,13765,0,0,16,855.95
8,131.0,38,0,0.0,1,0,0,4,10181,0,0,12,1427.98
0,0.0,0,1,8.0,1,9,4926,3,13842,1,0,14,1641.95
5,76.0,18,3,44.0,1,2,1010,6,26890,0,0,16,2390.79
4,30.0,8,0,0.0,0,14,5162,8,33513,1,0,27,1971.6
3,56.0,16,4,92.0,0,12,7066,8,40644,1,0,28,3665.63
3,72.0,18,2,40.0,0,13,5571,10,53708,1,1,30,3361.31
2,48.0,12,4,60.0,0,6,3905,1,9519,0,1,14,2166.95
2,9.0,4,3,49.0,1,19,9715,3,11397,0,0,27,2676.88
5,72.0,22,1,16.0,0,2,919,3,13414,1,0,12,1323.65
10,222.0,48,5,120.0,1,1,935,10,29510,1,1,28,4941.55
2,80.0,12,4,66.0,1,11,5500,9,47458,0,0,26,4343.57
2,9.0,6,2,48.0,1,0,0,7,35157,1,0,12,2333.3
2,12.0,6,1,8.0,1,15,5684,0,0,1,1,20,2009.42
2,8.5,4,0,0.0,1,7,4171,2,11881,1,0,12,936.02
9,107.0,26,1,8.0,0,11,5285,0,0,0,1,22,1842.55
5,128.0,32,2,66.0,1,3,932,9,51894,0,1,20,3272.56
8,80.0,26,1,1.0,1,1,295,0,0,1,1,12,849.08
2,64.5,10,0,0.0,0,10,5753,2,15071,0,1,15,2133.38
7,156.0,36,3,22.0,0,4,2070,8,19328,0,1,23,2057.42
8,144.5,34,1,16.0,1,1,286,2,10614,0,0,12,1867.31
5,180.0,46,5,28.0,0,13,7865,4,18929,0,1,28,4127.38
6,128.0,20,3,129.0,0,11,5372,9,53359,1,1,31,4633.71
3,72.5,20,0,0.0,0,1,910,0,0,0,0,4,988.16
5,51.0,20,2,32.0,0,1,255,8,46205,0,0,16,2067.43
3,56.0,10,1,1.0,1,19,9372,1,922,0,0,24,1938.23
1,32.0,8,5,54.0,1,4,1810,8,40661,1,1,20,2618.53
2,8.5,4,5,84.0,1,4,2144,5,22098,0,1,17,2842.54
1,32.0,8,0,0.0,0,7,3087,8,46143,1,0,17,2317.43
9,180.5,38,0,0.0,1,15,6747,9,26193,1,0,34,3213.69
3,69.0,12,5,113.0,1,11,5051,2,14944,0,0,21,3335.36
2,128.0,24,2,18.0,0,16,7984,4,17864,1,0,25,3259.68
7,78.0,24,2,36.0,0,6,2603,1,3408,1,1,18,1658.37
6,176.0,42,2,24.0,0,6,3793,5,32973,0,0,19,3070.07
5,132.0,26,5,58.0,0,3,1800,5,33187,1,0,19,2361.9
0,0.0,0,4,92.0,0,10,4526,7,27792,0,0,21,2926.02
8,101.0,34,5,75.0,1,17,8327,3,11900,1,0,34,5545.59
6,38.0,14,3,24.0,0,18,7654,5,21118,0,1,33,2508.49
6,104.0,32,4,15.0,1,14,6770,8,59186,0,1,33,4137.65
8,152.0,36,0,0.0,0,7,3757,10,46883,0,1,26,2881.16
3,56.0,12,0,0.0,1,9,5186,4,15572,1,1,18,1264.97
2,12.0,4,5,24.0,1,18,10624,5,25036,0,1,31,3837.34
9,179.0,46,4,176.0,1,5,2449,10,52202,0,1,29,6298.07
6,106.0,38,5,69.0,0,7,3181,6,42064,1,1,26,3223.49
1,32.0,4,5,144.0,1,16,8795,8,40944,0,1,31,5474.31
6,145.0,30,5,97.0,0,3,1025,3,23886,1,1,19,3198.25
9,204.5,44,3,104.0,0,5,1611,1,5434,0,1,19,3220.41
1,8.0,2,1,8.0,0,2,531,6,43003,1,1,12,1228.06
10,173.0,42,0,0.0,0,15,8658,5,39630,1,0,31,3754.82
0,0.0,0,1,8.0,1,3,1612,4,24204,1,1,10,1079.61
0,0.0,0,2,20.0,1,5,2278,5,34899,1,1,14,1960.65
2,34.0,6,3,68.0,1,2,818,3,15264,0,1,11,1985.75
9,142.0,30,4,18.0,0,6,3482,5,33164,0,0,24,2383.03
9,298.0,66,0,0.0,1,2,1515,6,24804,1,0,18,3207.48
9,148.0,44,1,1.0,1,15,7582,5,19616,1,0,31,4040.32
8,230.0,48,0,0.0,1,8,3038,10,47307,0,1,27,3468.9
1,16.0,4,0,0.0,0,13,6233,5,23088,1,1,21,1913.43
1,16.0,4,0,0.0,1,15,7129,1,4092,0,1,18,1924.31
3,17.0,6,4,112.0,0,4,2846,0,0,1,1,13,2081.76
6,108.0,26,5,31.0,0,12,7505,0,0,1,1,25,3164.73
4,49.0,14,3,96.0,1,14,6786,3,16434,1,0,25,4622.52
4,25.5,10,5,34.0,1,6,4182,7,23127,1,1,24,2479.31
4,80.5,16,2,40.0,0,3,931,3,25066,0,0,12,1827.92
2,16.0,4,1,32.0,0,20,9411,2,10825,0,1,26,2508.09
4,98.0,26,1,32.0,0,13,5748,9,45708,0,0,27,3671.28
4,88.0,18,4,64.0,0,16,8610,1,3954,0,1,26,4244.94
6,138.0,28,2,48.0,0,12,5150,10,44663,1,1,32,3482.52
8,192.5,42,4,92.0,1,5,3116,5,29025,1,1,24,4462.68
1,0.5,2,1,64.0,1,16,7474,7,23317,1,0,26,2759.73
9,109.0,42,0,0.0,1,6,3087,4,24957,0,1,20,2211.54
6,148.0,40,0,0.0,1,5,2128,9,39659,1,1,22,2713.88
5,100.0,18,1,8.0,1,4,1669,4,16182,0,0,14,1356.79
0,0.0,0,2,10.0,1,7,2770,9,58744,0,1,19,2236.65
6,76.5,14,5,58.0,0,15,6249,5,23886,0,1,32,3076.48
8,217.0,54,2,68.0,1,4,2488,2,2273,0,1,17,3434.06
5,88.0,14,5,121.0,1,13,5481,10,41941,1,0,34,6206.03
3,104.0,14,2,17.0,0,8,3995,10,39852,0,1,24,3143.09
3,96.0,14,5,152.0,0,8,4579,2,11721,1,1,20,4096.62
1,0.5,2,5,142.0,1,9,4052,5,16053,0,1,21,3450.79
9,121.0,34,1,1.0,0,18,9861,3,11368,0,1,32,4205.91
4,32.5,12,4,72.0,0,13,4420,1,4369,1,0,23,2927.92
2,80.0,12,5,96.0,0,20,9535,9,40500,1,1,38,4548.81
3,9.0,6,1,1.0,0,7,4469,10,38503,1,1,23,1918.57
10,150.0,40,4,89.0,0,1,624,9,41589,1,0,25,3330.77
6,184.5,40,2,80.0,1,14,8591,3,19177,1,0,26,4673.53
10,143.0,40,3,49.0,1,15,9175,6,38743,1,1,36,5063.15
7,118.0,22,5,100.0,0,15,8873,5,34266,0,1,33,4651.27
10,145.5,40,0,0.0,1,5,1759,10,48108,0,0,25,2946.02
9,85.5,28,2,33.0,0,3,884,4,20606,0,1,19,1872.69
